;Freq(Hz)	Relative Amplitude (dB): Left
22432.6172	-70.221107
22435.5469	-70.237656
22438.4766	-70.256607
22441.4062	-70.274055
22444.3359	-70.293526
22447.2656	-70.321007
22450.1953	-70.336853
22453.1250	-70.341560
22456.0547	-70.358727
22458.9844	-70.382805
22461.9141	-70.396118
22464.8438	-70.404305
22467.7734	-70.413483
22470.7031	-70.424202
22473.6328	-70.437965
22476.5625	-70.446342
22479.4922	-70.448822
22482.4219	-70.453384
22485.3516	-70.465195
22488.2812	-70.478508
