;Freq(Hz)	Relative Amplitude (dB): Left
20589.8438	-69.373802
20592.7734	-69.432899
20595.7031	-69.493500
20598.6328	-69.550629
20601.5625	-69.605995
20604.4922	-69.658081
20607.4219	-69.715034
20610.3516	-69.785957
20613.2812	-69.853699
20616.2109	-69.912704
20619.1406	-69.969620
20622.0703	-70.021660
20625.0000	-70.083878
20627.9297	-70.146172
20630.8594	-70.197823
20633.7891	-70.248230
20636.7188	-70.298203
20639.6484	-70.352295
20642.5781	-70.407173
20645.5078	-70.459328
20648.4375	-70.514359
20651.3672	-70.572754
20654.2969	-70.619591
20657.2266	-70.659958
20660.1562	-70.704147
20663.0859	-70.747757
20666.0156	-70.792664
20668.9453	-70.832832
20671.8750	-70.858665
20674.8047	-70.890221
20677.7344	-70.928902
20680.6641	-70.966545
20683.5938	-71.006653
20686.5234	-71.048897
20689.4531	-71.095245
20692.3828	-71.142540
20695.3125	-71.187149
20698.2422	-71.224205
20701.1719	-71.255318
20704.1016	-71.292984
20707.0312	-71.333229
20709.9609	-71.364899
20712.8906	-71.392387
20715.8203	-71.425964
20718.7500	-71.464485
20721.6797	-71.500877
20724.6094	-71.543503
20727.5391	-71.592583
20730.4688	-71.631660
20733.3984	-71.657585
20736.3281	-71.682480
20739.2578	-71.715866
20742.1875	-71.751541
20745.1172	-71.782066
20748.0469	-71.816589
20750.9766	-71.847984
20753.9062	-71.873512
20756.8359	-71.915695
20759.7656	-71.967873
20762.6953	-72.012054
20765.6250	-72.037437
20768.5547	-72.058960
20771.4844	-72.093124
20774.4141	-72.127861
20777.3438	-72.158539
20780.2734	-72.183914
20783.2031	-72.210907
20786.1328	-72.240646
20789.0625	-72.271729
20791.9922	-72.304840
20794.9219	-72.336716
20797.8516	-72.365128
20800.7812	-72.394577
20803.7109	-72.429237
20806.6406	-72.457886
20809.5703	-72.477798
20812.5000	-72.502266
20815.4297	-72.533966
20818.3594	-72.560028
20821.2891	-72.586586
20824.2188	-72.619377
20827.1484	-72.645630
20830.0781	-72.674217
20833.0078	-72.703384
20835.9375	-72.726517
