;Freq(Hz)	Relative Amplitude (dB): Left
20578.1250	-58.940628
20581.0547	-58.930599
20583.9844	-58.919498
20586.9141	-58.908592
20589.8438	-58.899563
20592.7734	-58.892181
20595.7031	-58.886005
20598.6328	-58.878944
20601.5625	-58.872509
20604.4922	-58.864262
20607.4219	-58.856441
20610.3516	-58.850426
20613.2812	-58.840351
20616.2109	-58.832497
20619.1406	-58.827824
20622.0703	-58.821140
20625.0000	-58.812885
20627.9297	-58.804005
20630.8594	-58.798027
20633.7891	-58.795170
20636.7188	-58.789745
20639.6484	-58.782150
20642.5781	-58.777035
20645.5078	-58.772911
20648.4375	-58.767025
20651.3672	-58.760307
20654.2969	-58.754810
20657.2266	-58.752365
20660.1562	-58.748981
20663.0859	-58.745193
20666.0156	-58.743820
20668.9453	-58.740780
20671.8750	-58.736969
20674.8047	-58.732460
20677.7344	-58.728085
20680.6641	-58.725666
20683.5938	-58.721016
20686.5234	-58.717297
20689.4531	-58.718956
20692.3828	-58.720375
20695.3125	-58.717201
20698.2422	-58.710545
20701.1719	-58.704937
20704.1016	-58.700306
20707.0312	-58.694359
20709.9609	-58.685886
20712.8906	-58.678749
20715.8203	-58.673790
20718.7500	-58.668022
20721.6797	-58.663303
20724.6094	-58.657898
20727.5391	-58.651070
20730.4688	-58.646114
20733.3984	-58.641960
20736.3281	-58.638958
20739.2578	-58.637371
20742.1875	-58.633846
20745.1172	-58.628616
20748.0469	-58.624779
20750.9766	-58.619682
20753.9062	-58.612617
20756.8359	-58.609535
20759.7656	-58.609295
20762.6953	-58.607502
20765.6250	-58.604321
20768.5547	-58.601067
20771.4844	-58.599720
20774.4141	-58.599831
20777.3438	-58.597614
20780.2734	-58.594139
20783.2031	-58.592480
20786.1328	-58.591949
20789.0625	-58.592106
20791.9922	-58.591125
20794.9219	-58.588562
20797.8516	-58.587334
20800.7812	-58.586926
20803.7109	-58.585491
20806.6406	-58.584373
20809.5703	-58.585983
20812.5000	-58.590485
20815.4297	-58.592094
20818.3594	-58.590744
20821.2891	-58.591957
20824.2188	-58.592587
20827.1484	-58.588326
20830.0781	-58.579788
20833.0078	-58.569199
20835.9375	-58.562115
20838.8672	-58.554729
20841.7969	-58.544224
20844.7266	-58.534367
20847.6562	-58.525307
20850.5859	-58.517532
20853.5156	-58.509129
20856.4453	-58.503429
20859.3750	-58.500645
20862.3047	-58.494736
20865.2344	-58.487076
20868.1641	-58.481617
20871.0938	-58.476372
20874.0234	-58.468761
20876.9531	-58.461815
20879.8828	-58.457066
20882.8125	-58.453636
20885.7422	-58.448277
20888.6719	-58.439140
20891.6016	-58.431789
20894.5312	-58.429752
20897.4609	-58.426952
20900.3906	-58.420662
20903.3203	-58.417046
20906.2500	-58.416576
20909.1797	-58.415073
20912.1094	-58.411312
20915.0391	-58.405540
20917.9688	-58.399544
20920.8984	-58.394417
20923.8281	-58.390923
20926.7578	-58.389496
20929.6875	-58.388100
20932.6172	-58.384163
20935.5469	-58.379307
20938.4766	-58.377483
20941.4062	-58.377937
20944.3359	-58.376431
20947.2656	-58.373947
20950.1953	-58.372555
20953.1250	-58.367901
20956.0547	-58.362946
20958.9844	-58.362106
20961.9141	-58.358456
20964.8438	-58.351765
20967.7734	-58.346363
20970.7031	-58.340435
20973.6328	-58.333847
20976.5625	-58.329205
20979.4922	-58.325310
20982.4219	-58.319263
20985.3516	-58.313213
20988.2812	-58.310944
20991.2109	-58.311768
20994.1406	-58.310143
20997.0703	-58.303883
21000.0000	-58.297081
21002.9297	-58.291901
21005.8594	-58.286785
21008.7891	-58.284916
21011.7188	-58.284607
21014.6484	-58.280952
21017.5781	-58.277573
21020.5078	-58.275085
21023.4375	-58.273468
21026.3672	-58.273388
21029.2969	-58.271076
21032.2266	-58.267746
21035.1562	-58.266846
21038.0859	-58.267258
21041.0156	-58.266113
21043.9453	-58.263325
21046.8750	-58.262066
