;Freq(Hz)	Relative Amplitude (dB): Left
21099.6094	-45.634357
21102.5391	-45.302773
21105.4688	-44.959232
21108.3984	-44.603008
21111.3281	-44.235165
21114.2578	-43.852932
21117.1875	-43.454060
21120.1172	-43.040485
21123.0469	-42.609833
21125.9766	-42.161560
21128.9062	-41.695362
21131.8359	-41.206886
21134.7656	-40.695053
21137.6953	-40.158112
21140.6250	-39.592110
21143.5547	-38.994289
21146.4844	-38.362209
21149.4141	-37.696125
21152.3438	-36.980286
21155.2734	-36.232487
21158.2031	-35.453007
21161.1328	-34.652752
21164.0625	-33.850777
21166.9922	-33.078655
21169.9219	-32.385780
21172.8516	-31.831799
21175.7812	-31.479374
21178.7109	-31.375963
21181.6406	-31.533068
21184.5703	-31.924458
21187.5000	-32.494118
21190.4297	-33.176762
21193.3594	-33.918640
21196.2891	-34.679543
21199.2188	-35.431271
21202.1484	-36.158890
21205.0781	-36.855686
21208.0078	-37.518681
21210.9375	-38.145504
21213.8672	-38.735546
21216.7969	-39.292545
21219.7266	-39.820816
21222.6562	-40.322670
21225.5859	-40.798382
21228.5156	-41.250858
21231.4453	-41.683792
21234.3750	-42.097412
21237.3047	-42.490368
21240.2344	-42.865936
21243.1641	-43.227028
21246.0938	-43.572559
21249.0234	-43.904278
21251.9531	-44.224895
21254.8828	-44.533203
21257.8125	-44.829277
21260.7422	-45.115997
21263.6719	-45.393112
21266.6016	-45.660057
21269.5312	-45.917610
21272.4609	-46.169575
21275.3906	-46.413895
21278.3203	-46.647926
21281.2500	-46.876759
21284.1797	-47.099270
21287.1094	-47.315414
21290.0391	-47.528381
21292.9688	-47.737606
21295.8984	-47.940678
21298.8281	-48.134964
21301.7578	-48.323063
21304.6875	-48.507481
21307.6172	-48.687260
21310.5469	-48.862316
21313.4766	-49.033257
21316.4062	-49.199512
21319.3359	-49.361542
21322.2656	-49.519100
21325.1953	-49.673656
21328.1250	-49.827473
21331.0547	-49.978539
21333.9844	-50.126942
21336.9141	-50.270771
21339.8438	-50.408657
21342.7734	-50.545055
21345.7031	-50.681477
21348.6328	-50.817921
21351.5625	-50.952099
