;Freq(Hz)	Relative Amplitude (dB): Left
21433.5938	-85.160912
21436.5234	-85.214752
21439.4531	-85.250862
21442.3828	-85.232956
21445.3125	-85.228973
21448.2422	-85.261803
21451.1719	-85.274544
21454.1016	-85.265366
21457.0312	-85.264389
21459.9609	-85.300697
21462.8906	-85.352921
21465.8203	-85.362709
21468.7500	-85.352707
21471.6797	-85.361771
21474.6094	-85.373016
21477.5391	-85.396667
21480.4688	-85.391190
21483.3984	-85.384697
21486.3281	-85.455017
21489.2578	-85.508865
21492.1875	-85.488029
21495.1172	-85.482536
21498.0469	-85.485191
21500.9766	-85.474876
21503.9062	-85.479553
21506.8359	-85.508926
21509.7656	-85.538834
21512.6953	-85.538528
21515.6250	-85.528847
21518.5547	-85.527298
21521.4844	-85.546989
21524.4141	-85.589523
21527.3438	-85.641624
21530.2734	-85.667183
