;Freq(Hz)	Relative Amplitude (dB): Left
21313.4766	-86.610268
21316.4062	-86.636505
21319.3359	-86.614021
21322.2656	-86.629845
21325.1953	-86.673592
21328.1250	-86.698608
21331.0547	-86.721596
21333.9844	-86.738655
21336.9141	-86.802887
21339.8438	-86.878441
21342.7734	-86.850296
21345.7031	-86.785515
21348.6328	-86.758263
21351.5625	-86.797302
21354.4922	-86.864746
21357.4219	-86.865067
21360.3516	-86.824265
21363.2812	-86.803932
21366.2109	-86.845726
21369.1406	-86.898979
21372.0703	-86.914879
21375.0000	-86.915611
21377.9297	-86.887428
21380.8594	-86.851311
21383.7891	-86.877266
21386.7188	-86.959480
21389.6484	-87.008774
21392.5781	-86.992340
21395.5078	-86.969353
21398.4375	-86.992340
21401.3672	-87.023895
21404.2969	-87.011017
21407.2266	-87.014145
21410.1562	-87.071404
21413.0859	-87.121948
21416.0156	-87.127861
21418.9453	-87.092087
21421.8750	-87.077560
21424.8047	-87.090652
21427.7344	-87.115166
21430.6641	-87.151405
21433.5938	-87.136940
21436.5234	-87.114120
21439.4531	-87.092636
21442.3828	-87.088821
21445.3125	-87.154419
21448.2422	-87.212860
21451.1719	-87.242096
21454.1016	-87.250519
21457.0312	-87.216934
21459.9609	-87.211731
21462.8906	-87.258957
21465.8203	-87.275246
21468.7500	-87.263817
21471.6797	-87.267754
21474.6094	-87.248695
21477.5391	-87.261520
21480.4688	-87.347336
21483.3984	-87.411819
21486.3281	-87.441551
21489.2578	-87.450356
21492.1875	-87.449417
21495.1172	-87.446381
21498.0469	-87.461044
21500.9766	-87.514076
21503.9062	-87.540367
21506.8359	-87.504494
21509.7656	-87.467049
21512.6953	-87.473000
21515.6250	-87.511078
21518.5547	-87.524216
21521.4844	-87.553093
21524.4141	-87.555206
21527.3438	-87.533447
21530.2734	-87.550835
21533.2031	-87.577095
21536.1328	-87.608444
21539.0625	-87.621407
21541.9922	-87.612350
21544.9219	-87.633575
21547.8516	-87.641396
21550.7812	-87.598740
21553.7109	-87.580551
21556.6406	-87.628403
21559.5703	-87.642303
21562.5000	-87.591400
21565.4297	-87.585587
21568.3594	-87.622559
21571.2891	-87.660507
21574.2188	-87.732567
21577.1484	-87.762466
21580.0781	-87.689903
21583.0078	-87.661697
21585.9375	-87.706039
21588.8672	-87.746277
21591.7969	-87.777000
21594.7266	-87.768089
21597.6562	-87.758720
