;Freq(Hz)	Relative Amplitude (dB): Left
21354.4922	-71.918259
21357.4219	-71.854904
21360.3516	-71.764290
21363.2812	-71.675423
21366.2109	-71.597343
21369.1406	-71.531708
21372.0703	-71.469566
21375.0000	-71.399010
21377.9297	-71.312042
21380.8594	-71.212875
21383.7891	-71.129860
21386.7188	-71.068977
21389.6484	-71.000107
21392.5781	-70.919525
21395.5078	-70.833466
21398.4375	-70.737915
21401.3672	-70.663269
21404.2969	-70.597260
21407.2266	-70.514526
21410.1562	-70.436943
21413.0859	-70.360268
21416.0156	-70.285065
21418.9453	-70.208321
21421.8750	-70.120995
21424.8047	-70.033463
21427.7344	-69.954788
21430.6641	-69.864304
21433.5938	-69.766296
21436.5234	-69.678169
21439.4531	-69.592903
21442.3828	-69.501404
21445.3125	-69.409286
21448.2422	-69.317879
21451.1719	-69.221153
21454.1016	-69.126259
21457.0312	-69.027718
21459.9609	-68.908272
21462.8906	-68.789619
21465.8203	-68.682510
21468.7500	-68.588425
21471.6797	-68.510017
21474.6094	-68.424835
21477.5391	-68.320450
21480.4688	-68.213043
21483.3984	-68.103897
21486.3281	-67.984146
21489.2578	-67.874565
21492.1875	-67.769821
21495.1172	-67.667984
21498.0469	-67.578506
21500.9766	-67.471367
21503.9062	-67.350128
21506.8359	-67.237984
21509.7656	-67.125153
21512.6953	-67.015182
21515.6250	-66.919159
21518.5547	-66.819237
21521.4844	-66.707161
21524.4141	-66.592468
21527.3438	-66.477921
21530.2734	-66.364464
21533.2031	-66.249382
21536.1328	-66.127060
21539.0625	-65.997971
21541.9922	-65.866928
21544.9219	-65.727814
21547.8516	-65.571243
21550.7812	-65.429359
21553.7109	-65.322670
21556.6406	-65.215279
21559.5703	-65.098244
21562.5000	-64.984566
21565.4297	-64.859970
21568.3594	-64.709427
21571.2891	-64.553490
21574.2188	-64.406685
21577.1484	-64.252853
21580.0781	-64.099480
21583.0078	-63.961311
21585.9375	-63.828926
21588.8672	-63.696060
21591.7969	-63.554966
21594.7266	-63.405422
21597.6562	-63.257320
21600.5859	-63.111420
21603.5156	-62.949890
21606.4453	-62.775440
21609.3750	-62.593147
21612.3047	-62.410248
21615.2344	-62.234734
21618.1641	-62.058224
21621.0938	-61.868252
21624.0234	-61.667175
21626.9531	-61.474083
21629.8828	-61.276901
21632.8125	-61.061165
21635.7422	-60.844517
21638.6719	-60.632057
21641.6016	-60.416050
21644.5312	-60.190075
21647.4609	-59.951714
21650.3906	-59.717869
21653.3203	-59.493755
21656.2500	-59.271442
21659.1797	-59.049728
21662.1094	-58.824684
21665.0391	-58.599449
21667.9688	-58.364639
21670.8984	-58.113194
21673.8281	-57.859482
21676.7578	-57.590584
21679.6875	-57.291965
21682.6172	-56.972095
21685.5469	-56.641327
21688.4766	-56.316578
21691.4062	-55.994225
21694.3359	-55.649521
21697.2656	-55.265186
21700.1953	-54.885345
21703.1250	-54.536064
21706.0547	-54.162270
21708.9844	-53.755722
21711.9141	-53.342247
21714.8438	-52.920258
21717.7734	-52.484875
21720.7031	-52.038685
21723.6328	-51.576923
