;Freq(Hz)	Relative Amplitude (dB): Left
20654.2969	-92.391594
20657.2266	-92.421761
20660.1562	-92.432678
20663.0859	-92.414970
20666.0156	-92.407234
20668.9453	-92.404404
20671.8750	-92.431816
20674.8047	-92.486961
20677.7344	-92.519882
20680.6641	-92.532341
20683.5938	-92.552498
20686.5234	-92.612366
20689.4531	-92.641571
20692.3828	-92.619347
20695.3125	-92.613342
20698.2422	-92.619011
20701.1719	-92.636284
20704.1016	-92.658157
20707.0312	-92.681480
20709.9609	-92.712265
20712.8906	-92.726151
20715.8203	-92.728394
20718.7500	-92.751945
20721.6797	-92.792358
20724.6094	-92.830063
20727.5391	-92.842033
20730.4688	-92.885063
20733.3984	-92.972229
20736.3281	-92.991646
20739.2578	-93.002327
20742.1875	-93.046890
20745.1172	-93.078827
20748.0469	-93.094055
20750.9766	-93.091187
20753.9062	-93.122452
20756.8359	-93.200439
20759.7656	-93.244408
20762.6953	-93.247581
20765.6250	-93.263351
20768.5547	-93.280853
20771.4844	-93.288353
20774.4141	-93.300522
20777.3438	-93.327423
20780.2734	-93.381844
20783.2031	-93.446335
20786.1328	-93.462662
20789.0625	-93.455864
20791.9922	-93.492134
20794.9219	-93.551674
20797.8516	-93.582123
20800.7812	-93.585960
20803.7109	-93.603493
20806.6406	-93.610062
20809.5703	-93.638290
20812.5000	-93.707809
20815.4297	-93.741211
20818.3594	-93.736198
20821.2891	-93.743446
20824.2188	-93.786194
20827.1484	-93.807068
20830.0781	-93.815376
20833.0078	-93.870354
20835.9375	-93.909637
20838.8672	-93.922379
20841.7969	-93.925438
20844.7266	-93.946899
20847.6562	-93.974655
20850.5859	-93.981430
20853.5156	-93.992432
20856.4453	-94.027985
20859.3750	-94.038010
20862.3047	-94.044952
20865.2344	-94.067245
20868.1641	-94.060562
20871.0938	-94.082779
20874.0234	-94.152084
20876.9531	-94.179832
20879.8828	-94.150612
20882.8125	-94.135780
20885.7422	-94.165886
20888.6719	-94.177559
20891.6016	-94.170403
20894.5312	-94.193611
20897.4609	-94.235168
20900.3906	-94.269859
20903.3203	-94.302658
20906.2500	-94.367332
20909.1797	-94.374710
20912.1094	-94.333870
20915.0391	-94.360413
20917.9688	-94.400383
20920.8984	-94.445969
20923.8281	-94.467735
20926.7578	-94.428963
20929.6875	-94.436562
20932.6172	-94.481384
20935.5469	-94.492035
20938.4766	-94.513641
20941.4062	-94.551094
20944.3359	-94.578522
20947.2656	-94.583656
20950.1953	-94.556488
20953.1250	-94.556595
20956.0547	-94.606285
20958.9844	-94.624649
20961.9141	-94.629417
20964.8438	-94.711021
20967.7734	-94.746796
20970.7031	-94.718338
20973.6328	-94.723442
20976.5625	-94.709053
20979.4922	-94.678345
20982.4219	-94.682442
20985.3516	-94.728622
20988.2812	-94.795746
20991.2109	-94.804024
20994.1406	-94.739868
20997.0703	-94.705025
21000.0000	-94.740494
21002.9297	-94.776566
21005.8594	-94.792122
21008.7891	-94.825714
21011.7188	-94.844421
21014.6484	-94.841843
21017.5781	-94.851219
21020.5078	-94.899429
21023.4375	-94.942635
21026.3672	-94.928268
21029.2969	-94.931023
21032.2266	-94.948921
21035.1562	-94.945381
21038.0859	-94.952095
21041.0156	-94.963875
21043.9453	-94.959091
21046.8750	-94.968681
21049.8047	-95.015442
21052.7344	-95.091354
21055.6641	-95.106972
21058.5938	-95.029243
21061.5234	-95.005013
21064.4531	-95.023010
21067.3828	-95.005638
21070.3125	-95.024361
21073.2422	-95.072739
21076.1719	-95.119354
21079.1016	-95.156647
21082.0312	-95.149834
