;Freq(Hz)	Relative Amplitude (dB): Left
21925.7812	-71.636429
21928.7109	-71.640656
21931.6406	-71.640327
21934.5703	-71.643448
21937.5000	-71.650169
21940.4297	-71.660713
21943.3594	-71.673828
21946.2891	-71.680832
21949.2188	-71.698219
21952.1484	-71.708328
21955.0781	-71.702087
21958.0078	-71.717010
21960.9375	-71.743156
21963.8672	-71.756241
21966.7969	-71.766479
21969.7266	-71.777527
21972.6562	-71.774963
21975.5859	-71.771355
21978.5156	-71.787918
21981.4453	-71.811729
21984.3750	-71.829666
21987.3047	-71.842514
21990.2344	-71.840050
21993.1641	-71.843452
21996.0938	-71.856201
21999.0234	-71.857788
22001.9531	-71.861465
22004.8828	-71.876869
22007.8125	-71.884834
22010.7422	-71.891312
22013.6719	-71.900627
22016.6016	-71.900024
22019.5312	-71.896683
22022.4609	-71.904678
22025.3906	-71.924110
22028.3203	-71.948547
22031.2500	-71.968750
22034.1797	-71.975983
22037.1094	-71.970688
22040.0391	-71.971146
22042.9688	-71.984344
22045.8984	-71.996529
22048.8281	-72.000130
22051.7578	-72.004410
22054.6875	-72.017090
22057.6172	-72.030479
22060.5469	-72.041763
22063.4766	-72.052963
22066.4062	-72.064484
22069.3359	-72.075470
22072.2656	-72.087051
22075.1953	-72.101265
22078.1250	-72.111526
22081.0547	-72.122200
22083.9844	-72.141678
22086.9141	-72.160477
22089.8438	-72.162750
22092.7734	-72.159477
22095.7031	-72.178970
22098.6328	-72.200554
22101.5625	-72.206657
22104.4922	-72.217262
22107.4219	-72.241776
22110.3516	-72.267502
22113.2812	-72.274178
22116.2109	-72.277916
22119.1406	-72.282684
22122.0703	-72.290466
22125.0000	-72.288902
22127.9297	-72.291328
22130.8594	-72.308907
22133.7891	-72.326019
22136.7188	-72.335335
22139.6484	-72.333488
22142.5781	-72.322372
22145.5078	-72.325951
22148.4375	-72.334534
22151.3672	-72.333282
22154.2969	-72.336060
22157.2266	-72.344284
22160.1562	-72.354561
22163.0859	-72.365952
22166.0156	-72.366577
22168.9453	-72.370018
22171.8750	-72.391563
22174.8047	-72.412704
22177.7344	-72.418625
22180.6641	-72.417877
