;Freq(Hz)	Relative Amplitude (dB): Left
20396.4844	-56.404629
20399.4141	-56.395962
20402.3438	-56.387424
20405.2734	-56.376831
20408.2031	-56.368073
20411.1328	-56.359741
20414.0625	-56.349377
20416.9922	-56.341534
20419.9219	-56.335159
20422.8516	-56.328781
20425.7812	-56.322613
20428.7109	-56.314518
20431.6406	-56.306599
20434.5703	-56.300827
20437.5000	-56.294266
20440.4297	-56.287247
20443.3594	-56.280289
20446.2891	-56.271709
20449.2188	-56.266125
20452.1484	-56.263279
20455.0781	-56.258137
20458.0078	-56.252682
20460.9375	-56.247074
20463.8672	-56.240704
20466.7969	-56.235538
20469.7266	-56.230625
20472.6562	-56.226513
20475.5859	-56.222614
20478.5156	-56.217793
20481.4453	-56.213531
20484.3750	-56.209053
20487.3047	-56.205723
20490.2344	-56.203186
20493.1641	-56.198589
20496.0938	-56.194389
20499.0234	-56.193890
20501.9531	-56.191727
20504.8828	-56.185684
20507.8125	-56.182571
20510.7422	-56.181381
20513.6719	-56.179825
20516.6016	-56.178989
20519.5312	-56.177887
20522.4609	-56.176311
20525.3906	-56.172218
20528.3203	-56.166458
20531.2500	-56.161457
20534.1797	-56.154705
20537.1094	-56.147144
20540.0391	-56.141006
20542.9688	-56.136826
20545.8984	-56.132835
20548.8281	-56.128136
20551.7578	-56.123081
20554.6875	-56.119202
20557.6172	-56.115360
20560.5469	-56.111168
20563.4766	-56.109173
20566.4062	-56.108253
20569.3359	-56.105289
20572.2656	-56.098618
20575.1953	-56.091610
20578.1250	-56.089062
20581.0547	-56.087708
20583.9844	-56.085205
20586.9141	-56.082863
20589.8438	-56.079254
20592.7734	-56.076061
20595.7031	-56.074299
20598.6328	-56.073696
20601.5625	-56.073120
20604.4922	-56.070484
20607.4219	-56.068928
20610.3516	-56.067375
20613.2812	-56.064991
20616.2109	-56.065567
20619.1406	-56.066368
20622.0703	-56.063980
20625.0000	-56.060482
20627.9297	-56.061050
20630.8594	-56.063660
20633.7891	-56.063141
20636.7188	-56.061100
20639.6484	-56.061398
20642.5781	-56.062851
20645.5078	-56.063740
20648.4375	-56.063004
20651.3672	-56.061062
20654.2969	-56.060356
20657.2266	-56.054371
20660.1562	-56.044830
20663.0859	-56.035004
20666.0156	-56.026398
20668.9453	-56.018955
20671.8750	-56.011486
20674.8047	-56.002411
20677.7344	-55.994198
20680.6641	-55.987049
20683.5938	-55.979618
20686.5234	-55.973099
20689.4531	-55.967365
20692.3828	-55.962910
20695.3125	-55.959030
20698.2422	-55.951057
20701.1719	-55.941936
20704.1016	-55.937851
20707.0312	-55.934643
20709.9609	-55.927731
20712.8906	-55.920326
20715.8203	-55.915226
20718.7500	-55.910667
20721.6797	-55.906025
20724.6094	-55.901897
20727.5391	-55.897469
20730.4688	-55.894188
20733.3984	-55.891220
20736.3281	-55.886940
20739.2578	-55.881992
20742.1875	-55.876282
20745.1172	-55.872395
20748.0469	-55.870567
20750.9766	-55.867687
20753.9062	-55.863430
20756.8359	-55.858608
20759.7656	-55.854343
20762.6953	-55.853745
20765.6250	-55.853546
20768.5547	-55.850899
20771.4844	-55.849262
20774.4141	-55.848705
20777.3438	-55.848122
20780.2734	-55.845894
20783.2031	-55.842487
20786.1328	-55.841541
20789.0625	-55.842510
20791.9922	-55.843235
20794.9219	-55.842239
20797.8516	-55.840858
20800.7812	-55.842690
20803.7109	-55.843884
20806.6406	-55.843536
20809.5703	-55.844498
20812.5000	-55.844124
20815.4297	-55.843708
20818.3594	-55.846016
20821.2891	-55.849041
20824.2188	-55.850166
20827.1484	-55.844009
20830.0781	-55.833469
20833.0078	-55.824047
20835.9375	-55.815334
20838.8672	-55.807629
20841.7969	-55.800133
20844.7266	-55.791672
20847.6562	-55.782871
20850.5859	-55.778194
20853.5156	-55.774643
20856.4453	-55.767536
20859.3750	-55.760204
20862.3047	-55.754986
20865.2344	-55.749443
20868.1641	-55.741459
20871.0938	-55.734455
20874.0234	-55.728748
20876.9531	-55.721859
20879.8828	-55.716595
20882.8125	-55.713039
20885.7422	-55.708195
20888.6719	-55.702015
20891.6016	-55.696499
20894.5312	-55.693642
20897.4609	-55.690426
20900.3906	-55.685299
20903.3203	-55.682644
20906.2500	-55.679451
20909.1797	-55.674152
20912.1094	-55.670986
20915.0391	-55.667385
20917.9688	-55.662254
20920.8984	-55.657745
20923.8281	-55.654724
20926.7578	-55.653439
20929.6875	-55.650459
20932.6172	-55.647221
20935.5469	-55.646866
20938.4766	-55.646439
20941.4062	-55.643589
20944.3359	-55.640469
20947.2656	-55.639744
20950.1953	-55.637638
20953.1250	-55.635406
20956.0547	-55.634117
20958.9844	-55.628986
20961.9141	-55.621769
20964.8438	-55.616920
20967.7734	-55.613388
20970.7031	-55.609100
20973.6328	-55.604504
20976.5625	-55.599873
20979.4922	-55.594212
20982.4219	-55.589771
20985.3516	-55.586761
20988.2812	-55.581985
20991.2109	-55.577053
20994.1406	-55.574524
20997.0703	-55.572685
21000.0000	-55.568111
21002.9297	-55.562317
21005.8594	-55.559456
21008.7891	-55.556725
21011.7188	-55.552101
21014.6484	-55.549751
21017.5781	-55.548828
21020.5078	-55.545227
21023.4375	-55.541576
21026.3672	-55.541553
21029.2969	-55.541489
21032.2266	-55.540470
21035.1562	-55.540524
21038.0859	-55.540611
21041.0156	-55.540195
21043.9453	-55.539867
21046.8750	-55.538231
21049.8047	-55.536846
21052.7344	-55.537983
21055.6641	-55.537865
21058.5938	-55.537048
21061.5234	-55.537128
21064.4531	-55.537762
21067.3828	-55.539146
21070.3125	-55.540024
21073.2422	-55.542107
21076.1719	-55.544914
21079.1016	-55.545570
21082.0312	-55.545654
21084.9609	-55.540943
21087.8906	-55.531956
21090.8203	-55.522518
21093.7500	-55.514248
21096.6797	-55.505939
21099.6094	-55.499393
21102.5391	-55.493530
21105.4688	-55.486370
21108.3984	-55.480259
21111.3281	-55.474220
21114.2578	-55.467869
21117.1875	-55.462456
21120.1172	-55.455967
21123.0469	-55.450298
21125.9766	-55.445728
21128.9062	-55.439011
21131.8359	-55.431934
