;Freq(Hz)	Relative Amplitude (dB): Left
21090.8203	-127.259552
21093.7500	-128.817169
21096.6797	-128.590622
21099.6094	-136.671967
21102.5391	-123.049652
21105.4688	-124.575005
21108.3984	-128.139923
21111.3281	-133.679047
21114.2578	-129.829407
21117.1875	-134.639801
21120.1172	-131.653732
21123.0469	-142.603928
21125.9766	-128.374512
21128.9062	-128.383652
21131.8359	-126.628563
21134.7656	-134.112366
21137.6953	-130.683334
21140.6250	-132.312820
21143.5547	-140.453247
21146.4844	-130.618851
21149.4141	-125.201698
21152.3438	-130.826324
21155.2734	-129.819107
21158.2031	-131.397064
21161.1328	-132.757690
21164.0625	-127.220764
21166.9922	-138.586838
21169.9219	-128.817307
21172.8516	-127.811722
21175.7812	-135.651123
21178.7109	-146.369247
21181.6406	-132.816132
21184.5703	-136.253143
21187.5000	-130.142227
21190.4297	-135.151474
21193.3594	-135.437302
21196.2891	-137.601395
21199.2188	-138.255005
21202.1484	-128.338425
21205.0781	-130.655045
21208.0078	-132.505692
21210.9375	-130.121613
21213.8672	-139.672699
21216.7969	-136.414658
21219.7266	-145.417297
21222.6562	-136.050140
21225.5859	-150.761551
21228.5156	-131.584335
21231.4453	-130.286896
21234.3750	-128.945923
21237.3047	-127.521072
21240.2344	-128.957443
21243.1641	-132.819534
21246.0938	-128.584763
21249.0234	-125.962883
21251.9531	-126.417046
21254.8828	-126.602524
21257.8125	-129.106583
21260.7422	-128.063873
21263.6719	-129.405701
21266.6016	-125.769455
21269.5312	-129.376053
21272.4609	-141.004532
21275.3906	-135.074356
21278.3203	-128.621780
21281.2500	-131.404144
21284.1797	-132.687958
21287.1094	-126.184982
21290.0391	-124.814781
21292.9688	-128.090302
21295.8984	-129.067947
21298.8281	-132.327667
21301.7578	-128.889847
21304.6875	-126.395348
21307.6172	-132.354660
21310.5469	-143.758163
21313.4766	-137.396988
21316.4062	-130.213638
21319.3359	-126.936096
21322.2656	-125.945038
21325.1953	-129.344543
21328.1250	-132.664291
21331.0547	-131.285202
21333.9844	-130.014877
21336.9141	-131.659348
21339.8438	-137.181396
21342.7734	-141.920090
21345.7031	-133.320160
21348.6328	-128.714767
21351.5625	-122.030060
21354.4922	-123.380241
21357.4219	-130.455963
21360.3516	-140.536087
21363.2812	-131.219299
21366.2109	-133.029968
21369.1406	-137.951447
21372.0703	-131.058456
21375.0000	-133.170746
21377.9297	-134.380737
21380.8594	-131.666641
21383.7891	-128.382706
21386.7188	-132.873199
21389.6484	-133.312561
21392.5781	-130.689377
21395.5078	-128.366196
21398.4375	-123.357376
21401.3672	-125.200134
21404.2969	-132.280411
21407.2266	-131.316177
21410.1562	-128.223740
21413.0859	-129.728714
21416.0156	-130.145996
21418.9453	-134.285889
21421.8750	-134.220078
21424.8047	-131.379807
21427.7344	-128.885437
21430.6641	-138.814697
21433.5938	-135.695084
21436.5234	-133.600021
21439.4531	-137.392441
21442.3828	-129.182358
21445.3125	-128.269501
21448.2422	-142.743057
21451.1719	-126.000786
21454.1016	-124.007912
21457.0312	-130.771454
21459.9609	-128.066376
21462.8906	-124.849625
21465.8203	-127.295845
21468.7500	-144.978699
21471.6797	-129.027588
21474.6094	-126.930923
21477.5391	-131.479752
21480.4688	-139.594177
21483.3984	-125.206032
21486.3281	-125.796341
21489.2578	-135.181381
21492.1875	-133.650696
21495.1172	-136.041733
21498.0469	-133.960312
21500.9766	-132.460693
21503.9062	-135.606934
21506.8359	-129.359344
21509.7656	-125.957024
21512.6953	-132.666275
21515.6250	-130.058441
21518.5547	-128.338150
21521.4844	-133.261765
21524.4141	-127.387604
21527.3438	-126.893814
21530.2734	-132.231232
21533.2031	-130.523926
21536.1328	-133.514557
21539.0625	-136.045471
21541.9922	-124.794975
21544.9219	-125.084587
