;Freq(Hz)	Relative Amplitude (dB): Left
20531.2500	-91.477371
20534.1797	-91.508202
20537.1094	-91.597824
20540.0391	-91.612389
20542.9688	-91.594131
20545.8984	-91.618111
20548.8281	-91.673241
20551.7578	-91.687073
20554.6875	-91.633675
20557.6172	-91.655128
20560.5469	-91.690361
20563.4766	-91.686775
20566.4062	-91.704918
20569.3359	-91.757782
20572.2656	-91.770378
20575.1953	-91.744453
20578.1250	-91.731125
20581.0547	-91.723091
20583.9844	-91.670074
20586.9141	-91.639427
20589.8438	-91.702095
20592.7734	-91.776230
20595.7031	-91.791031
20598.6328	-91.814758
20601.5625	-91.825394
20604.4922	-91.823158
20607.4219	-91.793594
20610.3516	-91.783035
20613.2812	-91.786369
20616.2109	-91.753433
20619.1406	-91.777802
20622.0703	-91.790657
20625.0000	-91.761917
20627.9297	-91.824516
20630.8594	-91.881363
20633.7891	-91.837906
20636.7188	-91.782211
20639.6484	-91.765633
20642.5781	-91.825256
20645.5078	-91.870392
20648.4375	-91.860313
20651.3672	-91.826347
20654.2969	-91.795601
20657.2266	-91.827934
20660.1562	-91.886780
20663.0859	-91.889397
20666.0156	-91.807808
20668.9453	-91.773788
20671.8750	-91.828255
20674.8047	-91.844109
20677.7344	-91.841049
20680.6641	-91.906647
20683.5938	-91.952141
20686.5234	-91.941818
20689.4531	-91.930405
20692.3828	-91.914032
20695.3125	-91.944313
20698.2422	-91.930283
20701.1719	-91.869980
20704.1016	-91.863121
20707.0312	-91.834518
20709.9609	-91.842049
20712.8906	-91.882019
20715.8203	-91.864906
20718.7500	-91.895142
20721.6797	-91.938889
20724.6094	-91.915497
20727.5391	-91.933441
20730.4688	-91.990608
20733.3984	-92.012375
20736.3281	-92.027672
20739.2578	-92.057175
20742.1875	-92.057014
20745.1172	-92.012077
20748.0469	-92.031555
20750.9766	-92.101509
20753.9062	-92.102882
20756.8359	-92.060776
20759.7656	-92.007858
20762.6953	-92.008560
20765.6250	-92.083290
20768.5547	-92.112541
20771.4844	-92.072174
20774.4141	-92.064484
20777.3438	-92.089363
20780.2734	-92.070107
20783.2031	-92.072029
20786.1328	-92.111679
20789.0625	-92.109512
20791.9922	-92.171867
20794.9219	-92.212021
20797.8516	-92.119629
20800.7812	-92.120361
20803.7109	-92.195755
20806.6406	-92.200409
20809.5703	-92.187134
20812.5000	-92.171654
20815.4297	-92.106049
20818.3594	-92.054207
20821.2891	-92.123451
20824.2188	-92.288521
20827.1484	-92.340721
20830.0781	-92.260605
20833.0078	-92.272476
20835.9375	-92.285278
20838.8672	-92.251251
20841.7969	-92.267349
20844.7266	-92.281059
20847.6562	-92.242592
20850.5859	-92.240105
20853.5156	-92.302925
20856.4453	-92.315010
20859.3750	-92.291023
20862.3047	-92.311066
20865.2344	-92.341919
20868.1641	-92.320892
20871.0938	-92.306305
20874.0234	-92.310333
20876.9531	-92.309082
20879.8828	-92.334030
20882.8125	-92.340309
20885.7422	-92.276978
20888.6719	-92.236717
20891.6016	-92.278442
20894.5312	-92.261330
20897.4609	-92.169914
20900.3906	-92.210884
20903.3203	-92.346672
20906.2500	-92.442284
20909.1797	-92.451454
20912.1094	-92.350861
20915.0391	-92.272301
20917.9688	-92.297638
20920.8984	-92.368675
20923.8281	-92.414963
20926.7578	-92.451981
20929.6875	-92.478699
20932.6172	-92.498093
20935.5469	-92.506638
20938.4766	-92.512383
20941.4062	-92.567261
20944.3359	-92.574234
20947.2656	-92.500946
20950.1953	-92.443047
20953.1250	-92.460548
20956.0547	-92.496284
20958.9844	-92.441406
20961.9141	-92.374100
20964.8438	-92.401268
20967.7734	-92.471840
20970.7031	-92.534599
20973.6328	-92.531204
20976.5625	-92.426735
20979.4922	-92.348106
20982.4219	-92.415779
20985.3516	-92.502739
20988.2812	-92.502975
20991.2109	-92.459564
20994.1406	-92.490814
20997.0703	-92.604652
21000.0000	-92.584549
21002.9297	-92.526878
21005.8594	-92.574417
21008.7891	-92.640846
21011.7188	-92.621178
21014.6484	-92.542686
21017.5781	-92.600113
21020.5078	-92.686401
21023.4375	-92.616173
21026.3672	-92.554344
21029.2969	-92.567245
21032.2266	-92.588432
21035.1562	-92.671272
21038.0859	-92.731750
21041.0156	-92.688362
21043.9453	-92.655006
21046.8750	-92.717781
21049.8047	-92.784576
21052.7344	-92.737366
21055.6641	-92.654732
21058.5938	-92.673050
21061.5234	-92.725105
21064.4531	-92.733421
21067.3828	-92.756134
21070.3125	-92.831116
21073.2422	-92.849464
21076.1719	-92.814362
21079.1016	-92.822388
21082.0312	-92.841324
21084.9609	-92.812935
21087.8906	-92.764244
21090.8203	-92.760902
21093.7500	-92.737617
21096.6797	-92.685524
21099.6094	-92.752014
21102.5391	-92.852814
21105.4688	-92.843475
21108.3984	-92.848091
21111.3281	-92.897110
21114.2578	-92.843735
21117.1875	-92.764412
21120.1172	-92.800468
21123.0469	-92.790970
21125.9766	-92.678787
21128.9062	-92.702110
21131.8359	-92.809166
21134.7656	-92.784096
21137.6953	-92.754646
21140.6250	-92.837219
21143.5547	-92.895164
21146.4844	-92.889656
21149.4141	-92.899986
21152.3438	-92.904259
21155.2734	-92.849304
21158.2031	-92.830849
21161.1328	-92.860718
21164.0625	-92.860710
21166.9922	-92.872749
21169.9219	-92.907043
21172.8516	-92.880348
21175.7812	-92.844460
21178.7109	-92.895798
21181.6406	-92.917732
21184.5703	-92.910477
21187.5000	-92.963860
21190.4297	-92.960304
21193.3594	-92.908638
21196.2891	-92.882957
21199.2188	-92.866821
21202.1484	-92.925766
21205.0781	-93.043411
21208.0078	-93.031883
21210.9375	-92.903534
21213.8672	-92.936981
21216.7969	-93.035431
21219.7266	-93.050613
21222.6562	-93.114983
21225.5859	-93.130936
21228.5156	-93.094780
21231.4453	-93.058022
21234.3750	-93.069839
21237.3047	-93.123886
21240.2344	-93.020554
21243.1641	-92.947044
21246.0938	-92.908440
21249.0234	-92.888229
21251.9531	-93.022446
21254.8828	-93.158447
21257.8125	-93.108391
21260.7422	-93.029594
21263.6719	-93.049721
21266.6016	-93.082764
21269.5312	-93.168335
21272.4609	-93.253502
21275.3906	-93.199722
21278.3203	-93.183266
21281.2500	-93.214294
21284.1797	-93.159561
21287.1094	-93.098320
21290.0391	-93.134613
21292.9688	-93.182800
21295.8984	-93.197533
21298.8281	-93.201698
21301.7578	-93.184380
21304.6875	-93.201103
21307.6172	-93.209045
21310.5469	-93.224403
21313.4766	-93.271759
21316.4062	-93.234299
21319.3359	-93.188103
21322.2656	-93.164452
21325.1953	-93.137482
21328.1250	-93.142708
21331.0547	-93.162361
21333.9844	-93.162300
21336.9141	-93.133713
21339.8438	-93.151627
21342.7734	-93.198860
21345.7031	-93.177101
21348.6328	-93.145195
21351.5625	-93.151016
21354.4922	-93.170982
21357.4219	-93.217705
21360.3516	-93.301285
21363.2812	-93.380035
21366.2109	-93.397377
21369.1406	-93.356277
21372.0703	-93.273773
21375.0000	-93.267654
21377.9297	-93.276794
21380.8594	-93.253410
21383.7891	-93.314072
21386.7188	-93.418854
21389.6484	-93.524040
21392.5781	-93.558975
21395.5078	-93.546524
21398.4375	-93.501915
21401.3672	-93.451050
21404.2969	-93.415672
21407.2266	-93.326302
21410.1562	-93.308525
21413.0859	-93.399467
21416.0156	-93.438095
21418.9453	-93.435959
21421.8750	-93.416534
21424.8047	-93.438072
21427.7344	-93.518806
21430.6641	-93.578529
21433.5938	-93.649208
21436.5234	-93.590736
21439.4531	-93.473083
21442.3828	-93.403557
21445.3125	-93.359726
21448.2422	-93.417015
21451.1719	-93.480637
21454.1016	-93.475250
21457.0312	-93.498108
21459.9609	-93.536247
21462.8906	-93.594223
21465.8203	-93.638916
21468.7500	-93.663261
21471.6797	-93.651955
21474.6094	-93.606857
21477.5391	-93.642380
21480.4688	-93.669609
21483.3984	-93.603836
21486.3281	-93.595901
21489.2578	-93.600471
21492.1875	-93.544319
21495.1172	-93.510338
21498.0469	-93.584198
21500.9766	-93.658142
21503.9062	-93.621895
21506.8359	-93.660629
21509.7656	-93.735603
21512.6953	-93.744263
21515.6250	-93.698227
21518.5547	-93.670250
21521.4844	-93.672226
21524.4141	-93.635292
21527.3438	-93.666031
21530.2734	-93.741928
21533.2031	-93.746788
21536.1328	-93.698349
21539.0625	-93.677895
21541.9922	-93.657425
21544.9219	-93.644539
21547.8516	-93.673943
21550.7812	-93.704590
21553.7109	-93.685890
21556.6406	-93.687576
21559.5703	-93.784447
21562.5000	-93.791557
21565.4297	-93.678688
21568.3594	-93.693489
21571.2891	-93.792824
