;Freq(Hz)	Relative Amplitude (dB): Left
15955.0781	-77.766266
15958.0078	-77.807602
15960.9375	-77.848206
15963.8672	-77.900650
15966.7969	-77.919395
15969.7266	-77.938637
15972.6562	-77.989960
15975.5859	-78.033493
15978.5156	-78.081360
15981.4453	-78.124245
15984.3750	-78.143990
15987.3047	-78.136452
15990.2344	-78.136314
15993.1641	-78.144646
15996.0938	-78.156082
15999.0234	-78.222038
16001.9531	-78.270935
16004.8828	-78.268166
16007.8125	-78.295212
16010.7422	-78.329948
16013.6719	-78.353668
16016.6016	-78.363564
16019.5312	-78.399536
16022.4609	-78.467880
16025.3906	-78.495079
16028.3203	-78.515045
16031.2500	-78.540237
16034.1797	-78.557579
16037.1094	-78.608505
16040.0391	-78.634689
16042.9688	-78.619576
16045.8984	-78.643532
16048.8281	-78.729935
16051.7578	-78.781273
16054.6875	-78.765747
16057.6172	-78.776054
16060.5469	-78.814262
16063.4766	-78.861343
16066.4062	-78.932655
16069.3359	-78.975174
16072.2656	-78.937798
16075.1953	-78.961258
16078.1250	-79.012444
16081.0547	-78.976212
16083.9844	-79.022827
16086.9141	-79.102333
16089.8438	-79.098976
16092.7734	-79.101112
16095.7031	-79.133858
16098.6328	-79.183121
16101.5625	-79.224297
16104.4922	-79.239372
16107.4219	-79.248199
16110.3516	-79.262192
16113.2812	-79.297478
16116.2109	-79.303291
16119.1406	-79.264389
16122.0703	-79.289085
16125.0000	-79.386299
16127.9297	-79.420113
16130.8594	-79.381523
16133.7891	-79.381508
16136.7188	-79.422394
16139.6484	-79.463860
16142.5781	-79.497375
16145.5078	-79.542885
16148.4375	-79.541779
16151.3672	-79.497314
16154.2969	-79.521706
16157.2266	-79.595306
16160.1562	-79.639771
16163.0859	-79.672424
16166.0156	-79.751236
16168.9453	-79.757690
16171.8750	-79.712151
16174.8047	-79.762825
16177.7344	-79.787277
16180.6641	-79.749863
16183.5938	-79.760757
16186.5234	-79.814369
16189.4531	-79.842262
16192.3828	-79.854004
16195.3125	-79.861130
16198.2422	-79.904678
16201.1719	-80.000999
16204.1016	-80.000572
16207.0312	-79.963989
16209.9609	-80.003876
16212.8906	-80.015984
16215.8203	-79.993202
16218.7500	-80.023125
16221.6797	-80.073486
16224.6094	-80.088394
16227.5391	-80.099113
16230.4688	-80.171761
16233.3984	-80.260643
16236.3281	-80.253410
16239.2578	-80.175858
16242.1875	-80.175018
16245.1172	-80.245483
16248.0469	-80.255440
16250.9766	-80.296394
16253.9062	-80.373840
16256.8359	-80.348801
16259.7656	-80.351280
16262.6953	-80.440239
16265.6250	-80.494980
16268.5547	-80.495888
16271.4844	-80.452888
16274.4141	-80.405006
16277.3438	-80.439148
16280.2734	-80.503395
16283.2031	-80.511703
16286.1328	-80.518044
16289.0625	-80.531799
16291.9922	-80.519768
16294.9219	-80.541840
16297.8516	-80.570587
16300.7812	-80.599770
16303.7109	-80.666954
16306.6406	-80.705368
16309.5703	-80.717873
16312.5000	-80.737755
16315.4297	-80.752296
16318.3594	-80.741577
16321.2891	-80.714127
16324.2188	-80.710419
16327.1484	-80.783524
16330.0781	-80.911438
16333.0078	-80.934471
16335.9375	-80.790421
16338.8672	-80.777084
16341.7969	-80.917343
16344.7266	-80.935135
16347.6562	-80.924675
16350.5859	-80.974869
16353.5156	-80.943275
16356.4453	-80.940460
16359.3750	-81.015877
16362.3047	-81.051041
16365.2344	-81.022766
16368.1641	-80.993401
16371.0938	-80.972778
16374.0234	-80.940521
16376.9531	-81.004547
16379.8828	-81.121033
16382.8125	-81.132912
16385.7422	-81.112022
16388.6719	-81.114304
16391.6016	-81.129898
16394.5312	-81.165085
16397.4609	-81.226051
16400.3906	-81.249825
16403.3203	-81.219353
16406.2500	-81.230011
16409.1797	-81.224686
16412.1094	-81.211853
16415.0391	-81.301132
16417.9688	-81.382874
16420.8984	-81.373009
16423.8281	-81.357483
16426.7578	-81.396637
16429.6875	-81.422188
16432.6172	-81.412079
16435.5469	-81.463875
16438.4766	-81.501106
16441.4062	-81.412468
16444.3359	-81.336151
16447.2656	-81.416183
16450.1953	-81.463341
16453.1250	-81.412331
16456.0547	-81.422073
16458.9844	-81.464279
16461.9141	-81.485680
16464.8438	-81.525795
16467.7734	-81.561005
16470.7031	-81.596146
16473.6328	-81.594406
16476.5625	-81.583900
16479.4922	-81.645927
16482.4219	-81.710785
16485.3516	-81.670097
16488.2812	-81.603386
16491.2109	-81.633598
16494.1406	-81.647644
16497.0703	-81.633507
16500.0000	-81.671341
16502.9297	-81.690109
16505.8594	-81.694267
16508.7891	-81.743973
16511.7188	-81.763367
16514.6484	-81.739426
16517.5781	-81.780556
16520.5078	-81.849052
16523.4375	-81.860130
16526.3672	-81.827469
16529.2969	-81.797447
16532.2266	-81.773560
16535.1562	-81.800278
16538.0859	-81.883163
16541.0156	-81.895233
16543.9453	-81.869461
16546.8750	-81.867668
16549.8047	-81.867493
16552.7344	-81.896675
16555.6641	-81.964996
16558.5938	-81.991264
16561.5234	-81.966927
16564.4531	-81.990868
16567.3828	-82.072144
16570.3125	-82.102814
16573.2422	-82.085548
16576.1719	-82.104118
16579.1016	-82.126137
16582.0312	-82.102875
16584.9609	-82.087456
16587.8906	-82.114403
16590.8203	-82.140610
16593.7500	-82.137901
16596.6797	-82.145813
16599.6094	-82.174576
16602.5391	-82.208931
16605.4688	-82.174698
16608.3984	-82.161621
16611.3281	-82.249382
16614.2578	-82.243835
16617.1875	-82.192520
16620.1172	-82.243752
16623.0469	-82.304543
16625.9766	-82.283539
16628.9062	-82.283844
16631.8359	-82.333511
16634.7656	-82.345993
16637.6953	-82.387085
16640.6250	-82.423637
16643.5547	-82.413406
16646.4844	-82.446091
16649.4141	-82.453041
16652.3438	-82.385689
16655.2734	-82.315765
16658.2031	-82.315247
16661.1328	-82.405556
16664.0625	-82.461266
16666.9922	-82.391357
16669.9219	-82.350777
16672.8516	-82.450310
16675.7812	-82.508476
16678.7109	-82.490479
16681.6406	-82.522636
16684.5703	-82.599251
16687.5000	-82.635529
16690.4297	-82.614082
16693.3594	-82.623665
16696.2891	-82.598572
16699.2188	-82.569733
16702.1484	-82.607918
16705.0781	-82.610878
16708.0078	-82.562874
16710.9375	-82.620750
16713.8672	-82.652405
16716.7969	-82.582809
16719.7266	-82.643257
16722.6562	-82.655029
16725.5859	-82.602722
16728.5156	-82.681252
16731.4453	-82.730247
16734.3750	-82.732361
16737.3047	-82.689812
16740.2344	-82.655617
16743.1641	-82.720169
16746.0938	-82.796089
16749.0234	-82.798401
16751.9531	-82.840416
16754.8828	-82.935974
16757.8125	-82.926643
16760.7422	-82.920334
16763.6719	-82.923012
16766.6016	-82.877106
16769.5312	-82.901085
16772.4609	-82.916565
16775.3906	-82.903732
16778.3203	-82.924377
16781.2500	-82.935478
16784.1797	-82.938164
16787.1094	-82.940842
16790.0391	-82.954849
16792.9688	-82.960869
16795.8984	-82.987648
16798.8281	-83.017899
16801.7578	-83.014618
16804.6875	-83.025200
16807.6172	-83.068649
16810.5469	-83.033348
16813.4766	-83.075516
16816.4062	-83.208824
16819.3359	-83.204185
16822.2656	-83.065948
16825.1953	-83.029137
16828.1250	-83.108330
16831.0547	-83.188690
16833.9844	-83.304680
16836.9141	-83.310493
16839.8438	-83.161552
16842.7734	-83.084930
16845.7031	-83.143044
16848.6328	-83.281021
16851.5625	-83.322945
16854.4922	-83.290077
16857.4219	-83.284767
16860.3516	-83.260399
16863.2812	-83.217293
16866.2109	-83.202454
16869.1406	-83.237808
16872.0703	-83.345947
16875.0000	-83.458000
16877.9297	-83.411331
16880.8594	-83.268669
16883.7891	-83.272125
16886.7188	-83.440491
16889.6484	-83.426476
16892.5781	-83.301376
16895.5078	-83.355743
16898.4375	-83.408936
16901.3672	-83.454689
16904.2969	-83.469032
16907.2266	-83.425591
16910.1562	-83.433388
16913.0859	-83.423485
16916.0156	-83.460182
16918.9453	-83.506897
16921.8750	-83.535416
16924.8047	-83.507553
16927.7344	-83.391342
16930.6641	-83.509811
16933.5938	-83.610138
16936.5234	-83.575348
16939.4531	-83.640068
16942.3828	-83.641823
16945.3125	-83.581566
16948.2422	-83.580627
16951.1719	-83.598068
16954.1016	-83.625633
16957.0312	-83.586914
16959.9609	-83.565491
16962.8906	-83.645630
16965.8203	-83.726357
16968.7500	-83.740448
16971.6797	-83.740219
16974.6094	-83.799141
16977.5391	-83.769661
16980.4688	-83.746941
16983.3984	-83.797234
16986.3281	-83.755112
16989.2578	-83.756035
16992.1875	-83.831909
16995.1172	-83.765381
16998.0469	-83.699463
17000.9766	-83.797729
17003.9062	-83.810417
17006.8359	-83.703995
17009.7656	-83.701401
17012.6953	-83.784668
17015.6250	-83.881096
17018.5547	-83.885147
17021.4844	-83.780846
17024.4141	-83.764656
17027.3438	-83.747932
17030.2734	-83.746307
17033.2031	-83.882767
17036.1328	-83.973900
17039.0625	-84.058205
17041.9922	-84.117767
17044.9219	-84.099876
17047.8516	-84.080849
17050.7812	-83.980637
17053.7109	-83.982513
17056.6406	-84.022156
17059.5703	-83.902031
17062.5000	-83.831131
17065.4297	-83.918983
17068.3594	-84.059044
17071.2891	-84.095467
17074.2188	-84.005669
17077.1484	-83.976913
17080.0781	-84.011726
17083.0078	-84.065338
17085.9375	-84.086823
17088.8672	-84.044533
17091.7969	-84.108238
17094.7266	-84.294678
17097.6562	-84.344765
17100.5859	-84.227493
17103.5156	-84.134384
17106.4453	-84.046844
17109.3750	-84.053497
17112.3047	-84.158600
17115.2344	-84.251175
17118.1641	-84.288200
17121.0938	-84.180313
17124.0234	-84.112976
17126.9531	-84.179878
17129.8828	-84.298164
17132.8125	-84.390892
17135.7422	-84.434593
17138.6719	-84.453323
17141.6016	-84.432709
17144.5312	-84.451744
17147.4609	-84.452644
17150.3906	-84.405060
17153.3203	-84.390121
17156.2500	-84.441734
17159.1797	-84.514580
17162.1094	-84.436020
17165.0391	-84.386650
17167.9688	-84.453140
17170.8984	-84.485954
17173.8281	-84.655716
17176.7578	-84.731087
17179.6875	-84.623718
17182.6172	-84.616783
17185.5469	-84.621254
17188.4766	-84.560020
17191.4062	-84.570694
17194.3359	-84.631645
17197.2656	-84.542892
17200.1953	-84.497726
17203.1250	-84.626022
17206.0547	-84.612228
17208.9844	-84.573952
17211.9141	-84.689644
17214.8438	-84.726295
17217.7734	-84.752380
17220.7031	-84.782822
17223.6328	-84.740440
17226.5625	-84.731369
17229.4922	-84.735634
17232.4219	-84.745110
17235.3516	-84.746071
17238.2812	-84.761688
17241.2109	-84.749008
17244.1406	-84.664101
17247.0703	-84.693626
17250.0000	-84.792160
17252.9297	-84.824486
17255.8594	-84.912697
17258.7891	-84.945190
17261.7188	-84.883553
17264.6484	-84.907814
17267.5781	-84.964630
17270.5078	-84.950516
17273.4375	-84.883232
17276.3672	-84.827553
17279.2969	-84.911659
17282.2266	-84.913635
17285.1562	-84.793091
17288.0859	-84.789139
17291.0156	-84.882217
17293.9453	-84.901672
17296.8750	-84.867165
17299.8047	-84.900612
17302.7344	-85.033302
17305.6641	-85.053513
17308.5938	-84.998924
17311.5234	-85.022751
17314.4531	-85.028633
17317.3828	-85.006203
17320.3125	-85.027260
17323.2422	-85.102661
17326.1719	-85.142654
17329.1016	-85.127861
17332.0312	-85.033951
17334.9609	-85.019058
17337.8906	-85.135513
17340.8203	-85.143578
17343.7500	-85.167732
17346.6797	-85.244637
17349.6094	-85.186928
17352.5391	-85.253380
17355.4688	-85.381638
17358.3984	-85.189507
17361.3281	-85.074631
17364.2578	-85.332535
17367.1875	-85.504097
17370.1172	-85.341629
17373.0469	-85.265793
17375.9766	-85.491631
17378.9062	-85.651039
17381.8359	-85.491562
17384.7656	-85.248161
17387.6953	-85.243111
17390.6250	-85.325882
17393.5547	-85.394615
17396.4844	-85.467682
17399.4141	-85.411324
17402.3438	-85.473450
17405.2734	-85.597931
17408.2031	-85.556450
17411.1328	-85.477440
17414.0625	-85.495720
17416.9922	-85.505730
17419.9219	-85.591881
17422.8516	-85.648140
17425.7812	-85.496094
17428.7109	-85.466705
17431.6406	-85.549950
17434.5703	-85.671822
17437.5000	-85.739555
17440.4297	-85.606171
17443.3594	-85.598778
17446.2891	-85.738663
17449.2188	-85.745811
17452.1484	-85.716866
17455.0781	-85.800453
17458.0078	-85.870506
17460.9375	-85.802856
17463.8672	-85.674133
17466.7969	-85.602715
17469.7266	-85.610245
17472.6562	-85.661476
17475.5859	-85.668503
17478.5156	-85.806023
17481.4453	-85.989128
17484.3750	-85.877296
17487.3047	-85.784439
17490.2344	-85.894356
17493.1641	-85.909851
17496.0938	-85.839645
17499.0234	-85.782562
17501.9531	-85.641273
17504.8828	-85.613792
17507.8125	-85.807259
17510.7422	-85.936852
17513.6719	-85.930283
17516.6016	-85.812286
17519.5312	-85.888550
17522.4609	-85.979881
17525.3906	-85.988312
17528.3203	-86.019112
17531.2500	-85.958458
17534.1797	-85.887489
17537.1094	-86.026253
17540.0391	-86.143478
17542.9688	-86.016701
17545.8984	-86.042130
17548.8281	-86.187576
17551.7578	-86.073898
17554.6875	-85.744331
17557.6172	-85.790237
17560.5469	-86.126976
